,section,book,start,end,first_ms,book2,ms2,section2,rid
3375,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,12782,12783,1361,0660IbnCadim.BughyatTalab,1973,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
3376,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,12789,12792,1361,0660IbnCadim.BughyatTalab,1973,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
3377,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,12796,12801,1361,0660IbnCadim.BughyatTalab,1973,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
3378,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,12801,12803,1361,0660IbnCadim.BughyatTalab,1973,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
3379,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,12803,12805,1361,0660IbnCadim.BughyatTalab,1973,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
3380,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,12805,12808,1361,0660IbnCadim.BughyatTalab,1973,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
3381,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,12811,12815,1361,0660IbnCadim.BughyatTalab,1973,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
3382,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,12819,12823,1361,0660IbnCadim.BughyatTalab,1973,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
3383,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,12826,12827,1361,0660IbnCadim.BughyatTalab,1973,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
3384,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,12827,12830,1361,0660IbnCadim.BughyatTalab,1973,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
3385,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,12845,12849,1361,0660IbnCadim.BughyatTalab,1973,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
3386,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,12859,12862,1361,0660IbnCadim.BughyatTalab,1973,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
3387,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,12863,12864,1361,0660IbnCadim.BughyatTalab,1973,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
3388,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,12869,12872,1361,0660IbnCadim.BughyatTalab,1973,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
3389,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,12872,12873,1361,0660IbnCadim.BughyatTalab,1973,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
3390,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,12884,12888,1361,0660IbnCadim.BughyatTalab,1973,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
3391,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,12892,12910,1361,0660IbnCadim.BughyatTalab,1973,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
3392,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,12910,12937,1361,0660IbnCadim.BughyatTalab,1973,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
3393,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,12947,12954,1361,0660IbnCadim.BughyatTalab,1973,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
3394,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,12977,12984,1361,0660IbnCadim.BughyatTalab,1973,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
3395,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,12984,12988,1361,0660IbnCadim.BughyatTalab,1973,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
3396,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,12991,13037,1361,0660IbnCadim.BughyatTalab,1973,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
3397,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,13039,13042,1361,0660IbnCadim.BughyatTalab,1973,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
3398,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,13042,13046,1361,0660IbnCadim.BughyatTalab,1973,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
3399,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,13046,13054,1361,0660IbnCadim.BughyatTalab,1973,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
3400,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,13055,13056,1361,0660IbnCadim.BughyatTalab,1973,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
3401,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,13056,13059,1361,0660IbnCadim.BughyatTalab,1973,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
3402,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,13066,13075,1361,0660IbnCadim.BughyatTalab,1973,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
3403,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,13075,13079,1361,0660IbnCadim.BughyatTalab,1973,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
3404,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,13079,13093,1361,0660IbnCadim.BughyatTalab,1973,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
3405,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,13094,13098,1361,0660IbnCadim.BughyatTalab,1973,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
3406,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,13098,13108,1361,0660IbnCadim.BughyatTalab,1973,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
3407,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,13109,13120,1361,0660IbnCadim.BughyatTalab,1973,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
3408,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,13120,13121,1361,0660IbnCadim.BughyatTalab,1973,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
3409,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,13121,13148,1361,0660IbnCadim.BughyatTalab,1973,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
3410,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,13148,13149,1361,0660IbnCadim.BughyatTalab,1973,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
3411,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,13153,13157,1361,0660IbnCadim.BughyatTalab,1973,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
3412,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,13157,13159,1361,0660IbnCadim.BughyatTalab,1973,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
3413,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,13166,13171,1361,0660IbnCadim.BughyatTalab,1973,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
3414,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,13182,13183,1361,0660IbnCadim.BughyatTalab,1973,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
3415,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,13183,13196,1361,0660IbnCadim.BughyatTalab,1973,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
3416,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,13200,13216,1361,0660IbnCadim.BughyatTalab,1973,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
3417,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,13216,13234,1361,0660IbnCadim.BughyatTalab,1973,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
3418,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,13252,13257,1361,0660IbnCadim.BughyatTalab,1973,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
3419,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,13257,13291,1361,0660IbnCadim.BughyatTalab,1973,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
3420,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,13291,13295,1361,0660IbnCadim.BughyatTalab,1973,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
3421,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,13303,13307,1361,0660IbnCadim.BughyatTalab,1973,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
3422,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,13313,13316,1361,0660IbnCadim.BughyatTalab,1973,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
3423,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,13325,13336,1361,0660IbnCadim.BughyatTalab,1973,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
3424,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,13336,13341,1361,0660IbnCadim.BughyatTalab,1973,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
3425,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,13341,13342,1361,0660IbnCadim.BughyatTalab,1973,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
3426,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,13342,13345,1361,0660IbnCadim.BughyatTalab,1973,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
3427,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,13346,13349,1361,0660IbnCadim.BughyatTalab,1973,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
3428,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,13349,13359,1361,0660IbnCadim.BughyatTalab,1973,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
3429,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,13359,13360,1361,0660IbnCadim.BughyatTalab,1973,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
3430,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,13363,13366,1361,0660IbnCadim.BughyatTalab,1973,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
3431,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,13381,13384,1361,0660IbnCadim.BughyatTalab,1973,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
3432,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,13395,13398,1361,0660IbnCadim.BughyatTalab,1973,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
3433,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,13403,13414,1361,0660IbnCadim.BughyatTalab,1973,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
3434,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,13419,13422,1361,0660IbnCadim.BughyatTalab,1973,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
3435,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,13429,13460,1361,0660IbnCadim.BughyatTalab,1973,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
3436,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,13460,13476,1361,0660IbnCadim.BughyatTalab,1973,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
3437,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,13488,13501,1361,0660IbnCadim.BughyatTalab,1973,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
3438,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,13505,13511,1361,0660IbnCadim.BughyatTalab,1973,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
3439,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,13511,13517,1361,0660IbnCadim.BughyatTalab,1973,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
3440,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,13517,13522,1361,0660IbnCadim.BughyatTalab,1973,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
3441,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,13526,13530,1361,0660IbnCadim.BughyatTalab,1973,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
3442,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,13551,13588,1361,0660IbnCadim.BughyatTalab,1973,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
3443,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,13601,13605,1361,0660IbnCadim.BughyatTalab,1973,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
3444,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,13617,13620,1361,0660IbnCadim.BughyatTalab,1973,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
3445,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,13620,13621,1361,0660IbnCadim.BughyatTalab,1973,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
3446,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,13621,13623,1361,0660IbnCadim.BughyatTalab,1973,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
3447,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,13624,13627,1361,0660IbnCadim.BughyatTalab,1973,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
3448,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,13638,13642,1361,0660IbnCadim.BughyatTalab,1973,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
3449,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,13647,13651,1361,0660IbnCadim.BughyatTalab,1973,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
3450,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,13655,13658,1361,0660IbnCadim.BughyatTalab,1973,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
3451,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,13660,13667,1361,0660IbnCadim.BughyatTalab,1973,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
3452,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,13667,13669,1361,0660IbnCadim.BughyatTalab,1973,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
3453,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,13677,13678,1361,0660IbnCadim.BughyatTalab,1973,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
3454,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,13678,13682,1361,0660IbnCadim.BughyatTalab,1973,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
3455,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,13684,13688,1361,0660IbnCadim.BughyatTalab,1973,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
3456,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,13694,13697,1361,0660IbnCadim.BughyatTalab,1973,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
3457,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,13699,13700,1361,0660IbnCadim.BughyatTalab,1973,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
3458,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,13707,13710,1361,0660IbnCadim.BughyatTalab,1973,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
3459,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,13716,13722,1361,0660IbnCadim.BughyatTalab,1973,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
3460,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,13734,13739,1361,0660IbnCadim.BughyatTalab,1973,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
3461,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,13742,13746,1361,0660IbnCadim.BughyatTalab,1973,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
3462,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,13762,13767,1361,0660IbnCadim.BughyatTalab,1973,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
3463,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,13767,13772,1361,0660IbnCadim.BughyatTalab,1973,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
3464,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,13784,13789,1361,0660IbnCadim.BughyatTalab,1973,### $ الحسين بن علي بن الحسين,0660IbnCadim.BughyatTalab
3465,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,14389,14503,1361,0660IbnCadim.BughyatTalab,2117,### $ الحسين بن علي بن محمد بن يوسف بن بحر بن بهرام بن المرزبان:,0660IbnCadim.BughyatTalab
3466,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,14504,14522,1361,0660IbnCadim.BughyatTalab,2117,### $ الحسين بن علي بن محمد بن يوسف بن بحر بن بهرام بن المرزبان:,0660IbnCadim.BughyatTalab
3467,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,14522,14526,1361,0660IbnCadim.BughyatTalab,2117,### $ الحسين بن علي بن محمد بن يوسف بن بحر بن بهرام بن المرزبان:,0660IbnCadim.BughyatTalab
3468,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,14526,14527,1361,0660IbnCadim.BughyatTalab,2117,### $ الحسين بن علي بن محمد بن يوسف بن بحر بن بهرام بن المرزبان:,0660IbnCadim.BughyatTalab
3469,### $ 1246 - الوزير المغربي [370 - 418],0845Maqrizi.Muqaffa,14528,14530,1361,0660IbnCadim.BughyatTalab,2117,### $ الحسين بن علي بن محمد بن يوسف بن بحر بن بهرام بن المرزبان:,0660IbnCadim.BughyatTalab
