parent_cl,par_begin,par_len,level_1,per_of_par,level_2,per_of_l1,level_3,per_of_l2,ms,parent_cl_book,level_1_book,level_2_book,level_3_book
120259389682,989,501,0,0,0,0,0,0,470,['0930IbnIyas.NuzhatUmam'],No Cluster,No Cluster,No Cluster
60129629828,1,829,60129629829,48.37,0,0,0,0,471,['0911Suyuti.HusnMuhadara'],['0257IbnCabdHakam.FutuhMisr'],No Cluster,No Cluster
60129629828,1,829,60129629831,62.97,0,0,0,0,471,['0911Suyuti.HusnMuhadara'],['0257IbnCabdHakam.FutuhMisr'],No Cluster,No Cluster
60129629828,1,829,60129629830,51.63,0,0,0,0,471,['0911Suyuti.HusnMuhadara'],['0257IbnCabdHakam.FutuhMisr'],No Cluster,No Cluster
231928261319,912,469,0,0,0,0,0,0,472,['0775IbnAbiWafa.JawahirMudiya'],No Cluster,No Cluster,No Cluster
111669233065,255,418,111669233066,40.43,0,0,0,0,473,['0626YaqutHamawi.MucjamBuldan'],No Data,No Cluster,No Cluster
77309617464,436,932,17180226533,58.37,17180012569,39.71,0,0,474,['0420Musabbihi.AkhbarMisr'],['0845Maqrizi.ItticazHunafa'],['0420Musabbihi.AkhbarMisr'],No Cluster
197568766957,476,677,197568766962,91.29,0,0,0,0,476,['0257IbnCabdHakam.FutuhMisr'],['0251IbnZanjawayh.Amwal'],No Cluster,No Cluster
51539954163,1,420,51539954165,100.0,0,0,0,0,477,['0463IbnCabdBarr.IsticabFiMacrifatAshab'],['0463IbnCabdBarr.IsticabFiMacrifatAshab'],No Cluster,No Cluster
68719837759,1107,394,68719837755,95.43,0,0,0,0,477,['0257IbnCabdHakam.FutuhMisr'],['0257IbnCabdHakam.FutuhMisr'],No Cluster,No Cluster
214748598005,750,451,77309550682,32.82,0,0,0,0,478,['0350MuhammadKindi.WulatMisr'],['0350MuhammadKindi.WulatMisr'],No Cluster,No Cluster
257698270221,457,959,0,0,0,0,0,0,479,['0350MuhammadKindi.WulatMisr'],No Cluster,No Cluster,No Cluster
163209024391,216,604,163209024392,18.21,0,0,0,0,480,['0350MuhammadKindi.WulatMisr'],['0350MuhammadKindi.WulatMisr'],No Cluster,No Cluster
94489291299,1248,358,137439056682,55.59,0,0.0,0,0,484,['0588IbnMamun.AkhbarMisr'],['0845Maqrizi.ItticazHunafa'],No Cluster,No Cluster
51539685098,171,1081,51539685100,64.11,146029011626,46.75,0,0,484,['0350MuhammadKindi.FadailMisr'],['0350MuhammadKindi.FadailMisr'],['0350MuhammadKindi.FadailMisr'],No Cluster
103079481941,1,822,94489291298,61.56,0,0,0,0,485,['0588IbnMamun.AkhbarMisr'],['0597CimadDinKatibIsfahani.TarikhDawlatAlSaljuq'],No Cluster,No Cluster
103079481940,823,950,103079481944,22.0,0,0,0,0,485,['0588IbnMamun.AkhbarMisr'],['0845Maqrizi.ItticazHunafa'],No Cluster,No Cluster
8589937751,685,394,8589937754,35.79,0,0,0,0,487,['0900IbnCabdMuncimHimyari.RawdMictar'],['0560SharifIdrisi.NuzhatMushtaq'],No Cluster,No Cluster
8589937749,694,929,8589937750,55.87,0,0,0,0,487,No Data,['0930IbnIyas.NuzhatUmam'],No Cluster,No Cluster
8589937749,694,929,8589937752,21.85,0,0,0,0,487,No Data,['0930IbnIyas.NuzhatUmam'],No Cluster,No Cluster
42949906030,140,1426,42949906033,52.66,0,0.0,0,0,488,['0930IbnIyas.NuzhatUmam'],['0930IbnIyas.NuzhatUmam'],No Cluster,No Cluster
42949906030,140,1426,8590235845,51.68,8590235847,57.8,0,0,488,['0930IbnIyas.NuzhatUmam'],['0902Sakhawi.AjwibaMurdiyya'],['0207Waqidi.FutuhSham'],No Cluster
68719611706,435,1172,68719611710,19.54,0,0,0,0,489,['0930IbnIyas.NuzhatUmam'],['0350MuhammadKindi.WulatMisr'],No Cluster,No Cluster
68719611707,5,894,68719611708,67.9,0,0,0,0,489,['0902Sakhawi.AjwibaMurdiyya'],['0902Sakhawi.AjwibaMurdiyya'],No Cluster,No Cluster
137439282081,1,799,154618927934,55.07,154618927935,29.55,0,0,490,['0930IbnIyas.NuzhatUmam'],['0350MuhammadKindi.WulatMisr'],['0350MuhammadKindi.WulatMisr'],No Cluster
146029116306,1,1625,274877937490,50.28,0,0,0,0,491,['0930IbnIyas.NuzhatUmam'],['0845Maqrizi.ItticazHunafa'],No Cluster,No Cluster
244819,471,621,103079337452,39.45,0,0,0,0,493,['0845Maqrizi.Suluk'],['0930IbnIyas.NuzhatUmam'],No Cluster,No Cluster
17180110771,141,889,34360062098,57.59,0,0,0,0,494,['0630IbnAthirCizzDin.Kamil'],['0630IbnAthirCizzDin.Kamil'],No Cluster,No Cluster
151701,623,1055,120259358532,44.74,0,0,0,0,497,['0845Maqrizi.Suluk'],['0930IbnIyas.NuzhatUmam'],No Cluster,No Cluster
77309554693,172,931,0,0,0,0,0,0,498,['0845Maqrizi.Suluk'],No Cluster,No Cluster,No Cluster
25770056964,207,541,25770056965,31.24,0,0,0,0,499,['0630IbnAthirCizzDin.Kamil'],['0697IbnWasil.MufarrijKurub'],No Cluster,No Cluster
25769816229,1,1103,25769816230,31.46,0,0,0,0,500,['0930IbnIyas.NuzhatUmam'],['0845Maqrizi.Suluk'],No Cluster,No Cluster
128849223275,915,709,223338405074,48.66,0,0,0,0,501,['0845Maqrizi.Suluk'],['0809IbnDuqmaq.NuzhatAnam'],No Cluster,No Cluster
25769841560,1,1494,25769841563,73.03,68719607039,75.8,25769841570,16.57,508,['0845Maqrizi.Suluk'],['0733Nuwayri.NihayatArab'],['0845Maqrizi.Muqaffa'],['0654SibtIbnJawzi.MiratZaman']
25769841560,1,1494,25769841561,76.31,25769841564,79.04,0,0.0,508,['0845Maqrizi.Suluk'],['0654SibtIbnJawzi.MiratZaman'],['0809IbnDuqmaq.NuzhatAnam'],No Cluster
25769841568,1014,637,68719607045,24.49,0,0.0,0,0.0,508,['0733Nuwayri.NihayatArab'],['0845Maqrizi.Suluk'],No Cluster,No Cluster
366781,759,767,85899419330,44.85,0,0,0,0,509,['0930IbnIyas.NuzhatUmam'],['0845Maqrizi.Suluk'],No Cluster,No Cluster
60129771172,373,1184,155132,38.34,0,0,0,0,510,['0685IbnSacidMaghribi.Muqtataf'],['0736IbnDawadari.KanzDurar'],No Cluster,No Cluster
60129771172,373,1184,60129680950,25.84,0,0,0,0,510,['0685IbnSacidMaghribi.Muqtataf'],"['0764Safadi.WafiBiWafayat', '0764IbnShakirKutubi.FawatWafayat']",No Cluster,No Cluster
60129771172,373,1184,85899723835,26.01,0,0,0,0,510,['0685IbnSacidMaghribi.Muqtataf'],['0845Maqrizi.Suluk'],No Cluster,No Cluster
188978883593,79,892,60129771173,17.26,0,0,0,0,510,['0845Maqrizi.Suluk'],['0726Yunini.DhaylMiratZaman'],No Cluster,No Cluster
77309670221,5,1438,8589975042,15.79,0,0,0,0,512,['0930IbnIyas.NuzhatUmam'],No Data,No Cluster,No Cluster
77309533328,658,778,0,0,0,0,0,0,515,['0930IbnIyas.NuzhatUmam'],No Cluster,No Cluster,No Cluster
77309481729,1,434,206158792232,35.71,0,0,0,0,518,No Data,['0300IbnKhurdadhbih.MasalikWaMamalik'],No Cluster,No Cluster
94489618023,435,1011,366814,22.45,0,0,0,0,518,No Data,['0930IbnIyas.NuzhatUmam'],No Cluster,No Cluster
94489618022,1,1169,85899575743,16.34,0,0,0,0,519,['0930IbnIyas.NuzhatUmam'],['0845Maqrizi.Suluk'],No Cluster,No Cluster
94489618022,1,1169,17179947125,17.79,0,0,0,0,519,['0930IbnIyas.NuzhatUmam'],No Data,No Cluster,No Cluster
42950028199,934,315,0,0,0,0,0,0,520,['0346Mascudi.MurujDhahab'],No Cluster,No Cluster,No Cluster
32235,1,587,32238,40.89,0,0,0,0,521,['0727ShamsDinDimashqi.NukhbatDahr'],['0548Shahrastani.MilalWaNihal'],No Cluster,No Cluster
197568564237,1,900,103079588310,44.11,0,0,0,0,522,['0733Nuwayri.NihayatArab'],['0600PseudoMascudi.AkhbarZaman'],No Cluster,No Cluster
197568564237,1,900,197568564239,51.44,0,0,0,0,522,['0733Nuwayri.NihayatArab'],['0600PseudoMascudi.AkhbarZaman'],No Cluster,No Cluster
103079423332,959,615,103079560970,53.66,0,0,0,0,522,['0275AnonTranslator.HayatFithaghuras'],['0687Shahrazuri.NuzhatArwah'],No Cluster,No Cluster
223338665771,646,982,0,0,0,0,0,0,523,['0629CabdLatifBaghdadi.IfadaWaIctibar'],No Cluster,No Cluster,No Cluster
335007655668,414,1166,343597608860,75.39,34359881437,59.39,163208997822,36.21,524,['0930IbnIyas.NuzhatUmam'],['0692IbnCabdZahir.RawdaBahiyya'],['0626YaqutHamawi.MucjamBuldan'],['0911Suyuti.HusnMuhadara']
8590286233,315,633,42949786554,33.65,0,0,0,0,528,['0654SibtIbnJawzi.MiratZaman'],['0654SibtIbnJawzi.MiratZaman'],No Cluster,No Cluster
68135,719,860,68137,45.47,0,0,0,0,528,['0930IbnIyas.NuzhatUmam'],['0692IbnCabdZahir.RawdZahir'],No Cluster,No Cluster
25769917209,1,1257,25769917211,58.87,126989,47.03,0,0,530,['0600PseudoMascudi.AkhbarZaman'],['0596IbnWasifShah.MukhtasarCajaibDunya'],['0596IbnWasifShah.MukhtasarCajaibDunya'],No Cluster
68719686564,741,900,68719686568,42.56,0,0.0,0,0,530,['0596IbnWasifShah.MukhtasarCajaibDunya'],['0487AbuCubaydBakri.MasalikWaMamalik'],No Cluster,No Cluster
300647904970,1246,327,34359925496,87.16,0,0,0,0,531,['0749IbnFadlAllahCumari.MasalikAbsar'],['0749IbnFadlAllahCumari.MasalikAbsar'],No Cluster,No Cluster
292057825451,975,530,128849359917,28.68,0,0,0,0,532,['0930IbnIyas.NuzhatUmam'],No Data,No Cluster,No Cluster
103079397085,473,1011,103079397086,47.28,0,0,0,0,534,['0733Nuwayri.NihayatArab'],['0600PseudoMascudi.AkhbarZaman'],No Cluster,No Cluster
103079397085,473,1011,34360080076,34.42,0,0,0,0,534,['0733Nuwayri.NihayatArab'],['0600PseudoMascudi.AkhbarZaman'],No Cluster,No Cluster
103079393742,407,878,206158722007,60.59,0,0,0,0,535,['0596IbnWasifShah.MukhtasarCajaibDunya'],['0600PseudoMascudi.AkhbarZaman'],No Cluster,No Cluster
34360080075,1,789,60129856287,46.89,0,0,0,0,538,['0930IbnIyas.NuzhatUmam'],['0845Maqrizi.DurarCuqud'],No Cluster,No Cluster
8589980359,228,495,0,0,0,0,0,0,539,['0692IbnCabdZahir.RawdZahir'],No Cluster,No Cluster,No Cluster
25769819585,1,1150,25769819589,31.04,0,0,0,0,541,['0733Nuwayri.NihayatArab'],['0487AbuCubaydBakri.MasalikWaMamalik'],No Cluster,No Cluster
25769819585,1,1150,25769819587,49.39,0,0,0,0,541,['0733Nuwayri.NihayatArab'],"['0600PseudoMascudi.AkhbarZaman', '0600KatibMarrakushi.Istibsar']",No Cluster,No Cluster
25769819585,1,1150,25769819586,76.52,0,0,0,0,541,['0733Nuwayri.NihayatArab'],['0487AbuCubaydBakri.MasalikWaMamalik'],No Cluster,No Cluster
42949765980,627,860,137439209542,63.26,0,0,0,0,541,['0600PseudoMascudi.AkhbarZaman'],['0600KatibMarrakushi.Istibsar'],No Cluster,No Cluster
42949765980,627,860,128849031419,43.6,0,0,0,0,541,['0600PseudoMascudi.AkhbarZaman'],['0733Nuwayri.NihayatArab'],No Cluster,No Cluster
128849031421,1,769,360777264807,36.8,0,0,0,0,542,['0733Nuwayri.NihayatArab'],['0487AbuCubaydBakri.MasalikWaMamalik'],No Cluster,No Cluster
146028925222,5,602,146028925224,41.2,0,0,0,0,544,['0600PseudoMascudi.AkhbarZaman'],['0733Nuwayri.NihayatArab'],No Cluster,No Cluster
77309751827,966,502,94489295098,38.05,0,0,0,0,546,['0487AbuCubaydBakri.MasalikWaMamalik'],['0911Suyuti.NawadirAyk'],No Cluster,No Cluster
77309751827,966,502,94489647158,58.76,0,0,0,0,546,['0487AbuCubaydBakri.MasalikWaMamalik'],['0600KatibMarrakushi.Istibsar'],No Cluster,No Cluster
223338359790,1152,392,326417545343,36.73,0,0,0,0,547,['0733Nuwayri.NihayatArab'],['0600PseudoMascudi.AkhbarZaman'],No Cluster,No Cluster
309237728572,408,1185,85899644179,74.68,0,0,0,0,548,['0733Nuwayri.NihayatArab'],['0600PseudoMascudi.AkhbarZaman'],No Cluster,No Cluster
309237728572,408,1185,223338415628,70.55,0,0,0,0,548,['0733Nuwayri.NihayatArab'],['0596IbnWasifShah.MukhtasarCajaibDunya'],No Cluster,No Cluster
120259312882,334,832,120259312885,49.64,0,0,0,0,550,['0736IbnDawadari.KanzDurar'],['0600KatibMarrakushi.Istibsar'],No Cluster,No Cluster
60129826430,287,1177,60129826432,62.53,0,0,0,0,551,['0733Nuwayri.NihayatArab'],['0596IbnWasifShah.MukhtasarCajaibDunya'],No Cluster,No Cluster
60129826430,287,1177,60129826433,41.89,0,0,0,0,551,['0733Nuwayri.NihayatArab'],['0736IbnDawadari.KanzDurar'],No Cluster,No Cluster
240518292442,1,610,120259307069,52.95,0,0,0,0,552,['0600PseudoMascudi.AkhbarZaman'],['0596IbnWasifShah.MukhtasarCajaibDunya'],No Cluster,No Cluster
240518292442,1,610,240518292444,28.03,0,0,0,0,552,['0600PseudoMascudi.AkhbarZaman'],['0596IbnWasifShah.MukhtasarCajaibDunya'],No Cluster,No Cluster
103079447761,36,914,8589943429,64.77,0,0,0,0,555,['0487AbuCubaydBakri.MasalikWaMamalik'],['0928MujirDinCulaymi.FathRahman'],No Cluster,No Cluster
292057781042,1,994,85899582051,58.05,223338446002,49.39,0,0,556,['0600PseudoMascudi.AkhbarZaman'],['0487AbuCubaydBakri.MasalikWaMamalik'],['0600PseudoMascudi.AkhbarZaman'],No Cluster
51539899455,1209,323,171798869716,46.75,0,0,0,0,557,['0257IbnCabdHakam.FutuhMisr'],No Data,No Cluster,No Cluster
42949829468,1,360,42949829470,68.89,42949829471,100.0,42949829472,100.0,558,['0257IbnCabdHakam.FutuhMisr'],No Data,No Data,No Data
154619036968,446,1029,154619036971,53.55,0,0.0,0,0,559,['0717CabbasSafadi.NuzhatMalikWaMamluk'],['0257IbnCabdHakam.FutuhMisr'],No Cluster,No Cluster
154619036968,446,1029,154619036969,75.61,0,0.0,0,0,559,['0717CabbasSafadi.NuzhatMalikWaMamluk'],['0626YaqutHamawi.MucjamBuldan'],No Cluster,No Cluster
154619036968,446,1029,154619036972,51.02,154619096598,38.86,0,0,559,['0717CabbasSafadi.NuzhatMalikWaMamluk'],['0257IbnCabdHakam.FutuhMisr'],['0626YaqutHamawi.MucjamBuldan'],No Cluster
171798919984,1,1227,128849234165,71.88,171798919988,50.0,0,0,560,['0845Maqrizi.KhabarCanBashar'],['0257IbnCabdHakam.FutuhMisr'],['0257IbnCabdHakam.FutuhMisr'],No Cluster
180388908944,883,657,25770039493,43.68,0,0.0,0,0,560,['0257IbnCabdHakam.FutuhMisr'],['0845Maqrizi.KhabarCanBashar'],No Cluster,No Cluster
218344,1,938,218348,27.29,0,0,0,0,561,['0257IbnCabdHakam.FutuhMisr'],['0257IbnCabdHakam.FutuhMisr'],No Cluster,No Cluster
218344,1,938,210979,24.95,0,0,0,0,561,['0257IbnCabdHakam.FutuhMisr'],['0257IbnCabdHakam.FutuhMisr'],No Cluster,No Cluster
210981,735,766,111669461410,55.09,0,0,0,0,561,['0257IbnCabdHakam.FutuhMisr'],['0911Suyuti.HusnMuhadara'],No Cluster,No Cluster
292058143246,739,727,308452,40.85,0,0,0,0,562,['0911Suyuti.HusnMuhadara'],['0257IbnCabdHakam.FutuhMisr'],No Cluster,No Cluster
231928491410,81,1081,231928491412,43.29,0,0,0,0,562,['0257IbnCabdHakam.FutuhMisr'],['0257IbnCabdHakam.FutuhMisr'],No Cluster,No Cluster
34359879373,1,686,308448,32.8,0,0,0,0,563,['0930IbnIyas.NuzhatUmam'],['0257IbnCabdHakam.FutuhMisr'],No Cluster,No Cluster
34359879373,1,686,34359879374,51.6,0,0,0,0,563,['0930IbnIyas.NuzhatUmam'],['0257IbnCabdHakam.FutuhMisr'],No Cluster,No Cluster
217595,1188,308,0,0,0,0,0,0,564,['0930IbnIyas.NuzhatUmam'],No Cluster,No Cluster,No Cluster
103079472036,161,1003,0,0,0,0,0,0,565,['0930IbnIyas.NuzhatUmam'],No Cluster,No Cluster,No Cluster
60129588678,425,868,51539923837,26.84,0,0,0,0,569,['0257IbnCabdHakam.FutuhMisr'],['0257IbnCabdHakam.FutuhMisr'],No Cluster,No Cluster
51539924879,764,667,51539924882,25.04,0,0,0,0,571,No Data,No Data,No Cluster,No Cluster
197568890357,906,666,171799004545,33.78,0,0,0,0,572,['0845Maqrizi.KhabarCanBashar'],['0375IkhwanSafa.Rasail'],No Cluster,No Cluster
163208840295,1,1423,163208840297,20.17,0,0,0,0,573,No Data,['0845Maqrizi.KhabarCanBashar'],No Cluster,No Cluster
266288148604,1,1277,103079563776,49.8,0,0,0,0,575,No Data,['0845Maqrizi.KhabarCanBashar'],No Cluster,No Cluster
68719492640,973,650,42949827604,53.08,0,0,0,0,575,['0845Maqrizi.KhabarCanBashar'],['0845Maqrizi.KhabarCanBashar'],No Cluster,No Cluster
42949827602,1,1241,42949827605,30.94,0,0,0,0,576,No Data,['0845Maqrizi.KhabarCanBashar'],No Cluster,No Cluster
42949769893,497,1054,197568721038,36.72,0,0,0,0,576,['0845Maqrizi.KhabarCanBashar'],No Data,No Cluster,No Cluster
42949769893,497,1054,77352,29.32,0,0,0,0,576,['0845Maqrizi.KhabarCanBashar'],No Data,No Cluster,No Cluster
77350,1,1199,34359805607,21.1,0,0,0,0,577,No Data,['0845Maqrizi.KhabarCanBashar'],No Cluster,No Cluster
77350,1,1199,34359805608,20.85,0,0,0,0,577,No Data,['0845Maqrizi.KhabarCanBashar'],No Cluster,No Cluster
77350,1,1199,77353,36.11,0,0,0,0,577,No Data,['0845Maqrizi.KhabarCanBashar'],No Cluster,No Cluster
51539907676,1,1171,283467986161,19.81,0,0,0,0,578,No Data,['0845Maqrizi.KhabarCanBashar'],No Cluster,No Cluster
137439029699,674,917,25769902827,75.79,0,0,0,0,582,['0845Maqrizi.KhabarCanBashar'],['0600PseudoMascudi.AkhbarZaman'],No Cluster,No Cluster
240518545423,1,1123,266288208955,92.34,0,0,0,0,583,No Data,['0845Maqrizi.KhabarCanBashar'],No Cluster,No Cluster
34359891789,585,1043,34359891790,59.35,0,0,0,0,583,['0600PseudoMascudi.AkhbarZaman'],['0600PseudoMascudi.AkhbarZaman'],No Cluster,No Cluster
68719799433,1,1231,68719799434,42.16,0,0,0,0,584,['0845Maqrizi.KhabarCanBashar'],['0600PseudoMascudi.AkhbarZaman'],No Cluster,No Cluster
85899685699,806,742,68217,33.02,0,0,0,0,585,No Data,"['0310Tabari.Tarikh', '0310Tabari.TahdhibAthar']",No Cluster,No Cluster
223338423857,1,333,68212,45.05,0,0.0,0,0,586,No Data,['0241IbnHanbal.CilalWaMacrifa'],No Cluster,No Cluster
111669255179,341,1187,223338423856,41.95,25769958915,40.76,0,0,586,No Data,No Data,['0310Tabari.Tarikh'],No Cluster
8590117958,399,1054,8590117962,33.59,0,0.0,0,0,587,No Data,['0310Tabari.Tarikh'],No Cluster,No Cluster
8590117958,399,1054,8590117960,56.45,8590117964,28.91,0,0,587,No Data,['0581AbuQasimSuhayli.RawdUnuf'],['0804IbnMulaqqin.Tawdih'],No Cluster
154619012216,1,506,68719654155,61.07,0,0,0,0,588,['0581AbuQasimSuhayli.RawdUnuf'],['0804IbnMulaqqin.Tawdih'],No Cluster,No Cluster
137439112504,733,861,146029049797,54.59,0,0,0,0,588,No Data,['0808IbnKhaldun.Tarikh'],No Cluster,No Cluster
77309709528,571,718,77309709530,41.36,0,0,0,0,589,['0456IbnHazm.FisalFiMilal'],"['0456IbnHazm.FisalFiMilal', '0456IbnHazm.TaqribLiHaddMantiq']",No Cluster,No Cluster
42949726169,830,727,42949726171,30.54,0,0,0,0,590,No Data,['0571IbnCasakir.TarikhDimashq'],No Cluster,No Cluster
42949726169,830,727,42949726170,43.6,0,0,0,0,590,No Data,No Data,No Cluster,No Cluster
85899523596,291,1382,68719750561,24.31,0,0,0,0,591,No Data,['0440AbuRayhanBiruni.AtharBaqiya'],No Cluster,No Cluster
85899523596,291,1382,85899523597,23.95,0,0,0,0,591,No Data,['0845Maqrizi.KhabarCanBashar'],No Cluster,No Cluster
85899523596,291,1382,85899523600,21.13,0,0,0,0,591,No Data,No Data,No Cluster,No Cluster
180388937706,1,531,240518468283,55.56,0,0,0,0,592,['0845Maqrizi.KhabarCanBashar'],No Data,No Cluster,No Cluster
292057850678,296,1310,94489546437,23.21,0,0,0,0,592,No Data,No Data,No Cluster,No Cluster
25769945551,268,1390,25769945554,18.78,0,0.0,0,0,593,No Data,No Data,No Cluster,No Cluster
25769945551,268,1390,25769945552,55.76,51539680321,48.39,0,0,593,No Data,['0440AbuRayhanBiruni.AtharBaqiya'],No Data,No Cluster
17180155115,959,704,17180155117,49.72,0,0,0,0,595,No Data,['0440AbuRayhanBiruni.AtharBaqiya'],No Cluster,No Cluster
17180155115,959,704,17180155119,23.86,0,0,0,0,595,No Data,['0360HamzaIsfahani.TarikhSini'],No Cluster,No Cluster
68719862233,1,1131,103079465018,64.81,68719862235,45.29,0,0,596,['0440AbuRayhanBiruni.AtharBaqiya'],['0440AbuRayhanBiruni.AtharBaqiya'],['0845Maqrizi.KhabarCanBashar'],No Cluster
68719862233,1,1131,197568641549,25.64,0,0.0,0,0,596,['0440AbuRayhanBiruni.AtharBaqiya'],['0845Maqrizi.KhabarCanBashar'],No Cluster,No Cluster
274878124578,1,920,146029128365,19.89,0,0.0,0,0,597,['0845Maqrizi.KhabarCanBashar'],['0845Maqrizi.KhabarCanBashar'],No Cluster,No Cluster
274878124578,1,920,163208811160,52.61,0,0.0,0,0,597,['0845Maqrizi.KhabarCanBashar'],['0150MuqatilIbnSulayman.TafsirMuqatil'],No Cluster,No Cluster
274878124578,1,920,274878265208,73.37,8590169361,31.26,0,0,597,['0845Maqrizi.KhabarCanBashar'],['0845Maqrizi.KhabarCanBashar'],['0213IbnHisham.SiraNabawiyya'],No Cluster
292058145298,921,667,180388644960,31.63,0,0.0,0,0,597,No Data,No Data,No Cluster,No Cluster
292058145298,921,667,292058145301,44.68,0,0.0,0,0,597,No Data,No Data,No Cluster,No Cluster
292058145298,921,667,128849190506,38.68,0,0.0,0,0,597,No Data,No Data,No Cluster,No Cluster
120259319895,1,1166,120259319899,31.99,0,0,0,0,598,No Data,No Data,No Cluster,No Cluster
120259319895,1,1166,77309672580,34.05,0,0,0,0,598,No Data,No Data,No Cluster,No Cluster
257698349653,607,996,57750,75.8,0,0,0,0,600,['0930IbnIyas.NuzhatUmam'],['0930IbnIyas.NuzhatUmam'],No Cluster,No Cluster
300648057423,452,1189,300648057425,37.43,0,0,0,0,603,['0930IbnIyas.NuzhatUmam'],['0845Maqrizi.KhabarCanBashar'],No Cluster,No Cluster
283468185236,341,819,42950030490,13.43,0,0,0,0,604,['0930IbnIyas.NuzhatUmam'],['0764Safadi.WafiBiWafayat'],No Cluster,No Cluster
386547079137,144,1403,25769920720,49.54,0,0,0,0,605,['0930IbnIyas.NuzhatUmam'],['0346Mascudi.MurujDhahab'],No Cluster,No Cluster
103079423993,100,1518,103079423995,33.33,103079423998,51.98,0,0,606,['0930IbnIyas.NuzhatUmam'],['0420Musabbihi.AkhbarMisr'],['0420Musabbihi.AkhbarMisr'],No Cluster
103079423993,100,1518,34359805372,14.69,0,0.0,0,0,606,['0930IbnIyas.NuzhatUmam'],['0588IbnMamun.AkhbarMisr'],No Cluster,No Cluster
103079423993,100,1518,34359963356,44.01,103079423996,49.1,0,0,606,['0930IbnIyas.NuzhatUmam'],['0821Qalqashandi.SubhAcsha'],['0733Nuwayri.NihayatArab'],No Cluster
17180135870,432,1160,17180135872,35.0,0,0,0,0,607,['0930IbnIyas.NuzhatUmam'],['0821Qalqashandi.SubhAcsha'],No Cluster,No Cluster
51539884720,5,979,51539884723,46.48,0,0,0,0,608,['0930IbnIyas.NuzhatUmam'],['0375AnonymousTranslator.TarikhCalamUrusiyus'],No Cluster,No Cluster
60129644947,341,1005,42949974455,17.41,0,0,0,0,610,['0930IbnIyas.NuzhatUmam'],['0538JarAllahZamakhshari.RabicAbrar'],No Cluster,No Cluster
60129644947,341,1005,51539909944,28.96,0,0,0,0,610,['0930IbnIyas.NuzhatUmam'],['0537AbuHafsNasafi.TaysirFiTafsir'],No Cluster,No Cluster
98425,1021,468,9386,43.8,0,0,0,0,611,['0001Quran.Mushaf'],['0429AbuMansurThacalibi.Jawahir'],No Cluster,No Cluster
42950019248,86,1588,0,0,0,0,0,0,615,['0930IbnIyas.NuzhatUmam'],No Cluster,No Cluster,No Cluster
154619027322,159,1533,0,0,0,0,0,0,616,['0930IbnIyas.NuzhatUmam'],No Cluster,No Cluster,No Cluster
343597688339,422,976,85899554081,21.93,0,0,0,0,620,['0930IbnIyas.NuzhatUmam'],['0367IbnHawqal.SuratArd'],No Cluster,No Cluster
249108205087,33,1622,0,0,0,0,0,0,621,['0930IbnIyas.NuzhatUmam'],No Cluster,No Cluster,No Cluster
214748446579,1168,446,0,0,0,0,0,0,622,['0930IbnIyas.NuzhatUmam'],No Cluster,No Cluster,No Cluster
128849360848,524,927,0,0,0,0,0,0,625,['0930IbnIyas.NuzhatUmam'],No Cluster,No Cluster,No Cluster
128849386165,1,1532,0,0,0,0,0,0,626,['0930IbnIyas.NuzhatUmam'],No Cluster,No Cluster,No Cluster
77309553432,142,1464,77309553433,41.94,0,0,0,0,627,['0930IbnIyas.NuzhatUmam'],['0440AbuRayhanBiruni.AtharBaqiya'],No Cluster,No Cluster
159387,991,565,77309428400,43.01,0,0,0,0,629,['0821Qalqashandi.SubhAcsha'],['0821Qalqashandi.Maathir'],No Cluster,No Cluster
8590226480,1,1016,180388920202,58.96,0,0,0,0,632,"['0821Qalqashandi.Maathir', '0821Qalqashandi.SubhAcsha']",['0821Qalqashandi.SubhAcsha'],No Cluster,No Cluster
8590226480,1,1016,180388920204,75.59,0,0,0,0,632,"['0821Qalqashandi.Maathir', '0821Qalqashandi.SubhAcsha']","['0821Qalqashandi.Maathir', '0821Qalqashandi.SubhAcsha']",No Cluster,No Cluster
159383,564,1103,159387,32.55,0,0,0,0,632,['0821Qalqashandi.SubhAcsha'],['0821Qalqashandi.SubhAcsha'],No Cluster,No Cluster
159383,564,1103,159384,71.44,0,0,0,0,632,['0821Qalqashandi.SubhAcsha'],"['0821Qalqashandi.Maathir', '0821Qalqashandi.SubhAcsha']",No Cluster,No Cluster
159385,1,474,77309428401,43.88,0,0,0,0,633,['0821Qalqashandi.SubhAcsha'],['0821Qalqashandi.Maathir'],No Cluster,No Cluster
128849065564,451,1188,163209027067,24.92,0,0,0,0,634,['0821Qalqashandi.SubhAcsha'],['0654SibtIbnJawzi.MiratZaman'],No Cluster,No Cluster
68719625086,264,1004,25769811747,51.79,0,0,0,0,635,['0654SibtIbnJawzi.MiratZaman'],['0748Dhahabi.TarikhIslam'],No Cluster,No Cluster
60129658243,1,828,60129658244,66.18,0,0,0,0,638,['0588IbnMamun.AkhbarMisr'],['0588IbnMamun.AkhbarMisr'],No Cluster,No Cluster
