word_5,word_4,word_3,word_2,word_1,book_1,book_2,book_3,book_4,book_5,row_id,cit,book_no,uri_other,word_start,word_end,extend,new_uri
الفلاسفه,من,السير,اصحاب,بعض,0845Maqrizi.KhabarCanBashar,0930IbnIyas.NuzhatUmam,,,,46.47,,,,,,,
الفيوم,استخراج,في,سمعت,وقد,0257IbnCabdHakam.FutuhMisr,,,,,651.652,,,,,,,
القاسم,بن,الرحمن,عبد,اخبرني,0544QadiCiyad.TartibMadarik,0748Dhahabi.TarikhIslam,,,,1365.1366,,,,,,,
القاسم,بن,الرحمن,عبد,اخبرني,0544QadiCiyad.TartibMadarik,0845Maqrizi.Muqaffa,,,,1367,,,,,,,
القاضي,عن,الجواني,اسعد,الشريف,0692IbnCabdZahir.RawdaBahiyya,,,,,1236,,,,,,,
القاهره,اشتملت,قد,والازقه,الدروب,0845Maqrizi.Muqaffa,,,,,1194,,,,,,,
القاهره,ان,اعلم,القاهره,سور,0845Maqrizi.MusawwadatMawaciz,,,,,878,,,,,,,
القاهره,بنا,فاتك,جوهر,للقاد,0458IbnSidaMursi.IcrabQuran,0930IbnIyas.NuzhatUmam,,,,380,,,,,,,
القاهره,خارج,الجامع,هذا,وكان,0692IbnCabdZahir.RawdZahir,0692IbnCabdZahir.RawdaBahiyya,,,,1454,,,,,,,
القاهره,خارج,الجامع,هذا,وكان,0692IbnCabdZahir.RawdZahir',0692IbnCabdZahir.RawdaBahiyya,,,,1453,,,,,,,
القاهره,خليج,في,كنت,ولقد,0845Maqrizi.Suluk,,,,,1177,,,,,,,
القاهره,في,بالندا,المامون,وامر,0692IbnCabdZahir.RawdaBahiyya,0821Qalqashandi.SubhAcsha,,,,1172,,,,,,,
القاهره,في,قيل,مما,طرف,0845Maqrizi.MusawwadatMawaciz,,,,,870,,,,,,,
القبر,هذا,الله,سقي,فيه,0615MuwaffaqDinShafici.MurshidZuwwar,,,,,1681,,,,,,,
القبط,الي,صاهر,القصاص,مروان,0257IbnCabdHakam.FutuhMisr,0736IbnDawadari.KanzDurar,,,,76,,,,,,,
القبط,الي,صاهر,القصاص,مروان,0257IbnCabdHakam.FutuhMisr,0783IbnHadida.MisbahMudi,0911Suyuti.HusnMuhadara,,,74,,,,,,,
القبط,الي,صاهر,القصاص,مروان,0257IbnCabdHakam.FutuhMisr,0911Suyuti.HusnMuhadara,,,,75,,,,,,,
القبط,فرغ,فلما,حق,الرجل,0257IbnCabdHakam.FutuhMisr,0634AbuRabicHimyari.Iktifa,,,,765,,,,,,,
القبط,فرغ,فلما,حق,الرجل,0257IbnCabdHakam.FutuhMisr,,,,,766,,,,,,,
القبطيه,جاتكم,قد,حضر,لمن,0930IbnIyas.NuzhatUmam,,,,,279,,,,,,,
القبه,هذه,امر,طال,لقد,0681IbnKhallikan.WafayatAcyan,,,,,1159,,,,,,,
القدما,ان,اعلم,الايام,اسابيع,0930IbnIyas.NuzhatUmam,,,,,681,,,,,,,
القديمه,الداخله,القوم,مدان,وهذه,0600PseudoMascudi.AkhbarZaman,0733Nuwayri.NihayatArab,,,,626,,,,,,,
القرنين,ذو,كان,قد,تبع,0200YahyaIbnSalam.Tafsir,0369AbuShaykhIsbahani.Cuzma,,,,419,,,,,,,
القرنين,ذو,هو,الاسكندر,ان,0255Jahiz.Hayawan,,,,,449,,,,,,,
القرنين,ذو,هو,الاسكندر,ان,0375AnonymousTranslator.TarikhCalamUrusiyus,,,,,450.451,,,,,,,
القرنين,وذي,الاسكندر,بين,الفرق,0310Tabari.Tarikh,0597IbnJawzi.Muntazam,,,,444,,,,,,,
القرنين,وذي,الاسكندر,بين,الفرق,0310Tabari.Tarikh,,,,,443,,,,,,,
القرنين,وذي,الاسكندر,بين,الفرق,0732AbuFida.MukhtasarFiAkhbar,0845Maqrizi.KhabarCanBashar,,,,445,,,,,,,
القري,سادات,من,مصر,اخر,0257IbnCabdHakam.FutuhMisr,0930IbnIyas.NuzhatUmam,,,,78,,,,,,,
القري,سادات,من,مصر,اخر,0346Mascudi.MurujDhahab,0930IbnIyas.NuzhatUmam,,,,79,,,,,,,
القصار,هذا,اصحاب,بعض,ان,0588IbnMamun.AkhbarMisr,0845Maqrizi.MusawwadatMawaciz,,,,1099,,,,,,,
القصر,بباب,بمصر,المعلقه,وكنيسه,0257IbnCabdHakam.FutuhMisr,,,,,724.725,,,,,,,
القصر,بجوار,وكان,القصر,مطبخ,0617IbnTuwayr.NuzhatMuqlatayn,0845Maqrizi.MusawwadatMawaciz,,,,1102,,,,,,,
القصر,علي,الدين,صلاح,استيلا,0845Maqrizi.MusawwadatMawaciz,,,,,946,,,,,,,
القصر,فتح,في,سمعت,وقد,0257IbnCabdHakam.FutuhMisr,0634AbuRabicHimyari.Iktifa,,,,737,,,,,,,
القصر,نعم,القصر,وادي,زر,0255Jahiz.Hayawan,0733Nuwayri.NihayatArab,,,,1301,,,,,,,
القصرين,امر,من,كان,ما,0749IbnFadlAllahCumari.MasalikAbsar,,,,,1147,,,,,,,
القصير,بين,ما,لمقدس,انه,0350MuhammadKindi.FadailMisr,0902Sakhawi.AjwibaMurdiyya,,,,375.376,,,,,,,
القصير,بين,ما,لمقدس,انه,0487AbuCubaydBakri.MasalikWaMamalik,0615MuwaffaqDinShafici.MurshidZuwwar,,,,374,,,,,,,
القصير,بين,ما,لمقدس,انه,0692IbnCabdZahir.RawdaBahiyya,0930IbnIyas.NuzhatUmam,,,,377,,,,,,,
القضاعي,قال,الكبير,الخليج,قناطر,0692IbnCabdZahir.RawdaBahiyya,0911Suyuti.HusnMuhadara,,,,1298,,,,,,,
القضاه,قاضي,فاعتقله,اعرفه,لا,0845Maqrizi.Muqaffa,,,,,1528,,,,,,,
القنطره,وهذه,الظاهر,عبد,ابن,0692IbnCabdZahir.RawdaBahiyya,0911Suyuti.HusnMuhadara,,,,1298,,,,,,,
القواد,قاد,فامر,اعرفه,لا,0845Maqrizi.Muqaffa,,,,,1528,,,,,,,
القوم,ابي,قد,لعباده,المقوقس,0257IbnCabdHakam.FutuhMisr,0634AbuRabicHimyari.Iktifa,,,,750,,,,,,,
القوم,ابي,قد,لعباده,المقوقس,0257IbnCabdHakam.FutuhMisr,,,,,751.752,,,,,,,
القياس,ادركت,بكير,بن,يحيي,0257IbnCabdHakam.FutuhMisr,0930IbnIyas.NuzhatUmam,,,,199,,,,,,,
القياس,ادركت,بكير,بن,يحيي,0626YaqutHamawi.MucjamBuldan,0739SafiDinHanbali.Marasid,0930IbnIyas.NuzhatUmam,,,200,,,,,,,
الكافوري,البستان,الظاهر,عبد,ابن,0692IbnCabdZahir.RawdaBahiyya,,,,,1179,,,,,,,
الكافي,حمامي,الظاهر,عبد,ابن,0692IbnCabdZahir.RawdaBahiyya,,,,,1236,,,,,,,
الكامل,الملك,السلطان,الي,محمدا,0692IbnCabdZahir.RawdZahir,0930IbnIyas.NuzhatUmam,,,,618,,,,,,,
الكامل,الملك,السلطان,الي,محمدا,0764IbnShakirKutubi.FawatWafayat,0845Maqrizi.Suluk,,,,617,,,,,,,
الكامل,والملك,الظاهر,عبد,ابن,0845Maqrizi.Suluk,,,,,1371,,,,,,,
الكانات,جميع,تعالي,الله,واراد,0548Shahrastani.MilalWaNihal,0764Safadi.WafiBiWafayat,,,,1553,,,,,,,
الكتاب,هذا,من,الضرب,دار,0821Qalqashandi.SubhAcsha,0930IbnIyas.NuzhatUmam,,,,689,,,,,,,
الكتاب,هذا,من,الفسطاط,خراب,0775IbnAbiWafa.JawahirMudiya,,,,,1497,,,,,,,
الكتاب,هذا,من,القاهره,ظواهر,0930IbnIyas.NuzhatUmam,,,,,243.244,,,,,,,
الكتاب,هذا,من,الكسوه,خزانه,0588IbnMamun.AkhbarMisr,,,,,1075,,,,,,,
الكتاب,هذا,من,اليانسيه,الحاره,0692IbnCabdZahir.RawdaBahiyya,0845Maqrizi.MusawwadatMawaciz,,,,1602,,,,,,,
الكتاب,هذا,من,اليانسيه,الحاره,0692IbnCabdZahir.RawdaBahiyya,,,,,1603,,,,,,,
الكتاب,هذا,من,مصر,محن,0930IbnIyas.NuzhatUmam,,,,,395,,,,,,,
الكتاب,هذا,من,مصر,مدان,0596IbnWasifShah.MukhtasarCajaibDunya,0930IbnIyas.NuzhatUmam,,,,333,,,,,,,
الكتاب,هذا,من,مصر,مدان,0874IbnTaghribirdi.NujumZahira,0930IbnIyas.NuzhatUmam,,,,332,,,,,,,
الكتاب,هذا,من,موضعه,في,0458IbnSidaMursi.MuhkamWaMuhit,,,,,1250,,,,,,,
الكتاب,هذا,من,موضعه,في,0606IbnMamati.QawaninDawawin,,,,,1314,,,,,,,
الكتاب,هذا,من,موضعه,في,0665AbuShama.Rawdatayn,,,,,1459,,,,,,,
الكتاب,هذا,من,موضعه,في,0845Maqrizi.IghathaUmma,0845Maqrizi.ItticazHunafa',,,,861,,,,,,,
الكتاب,هذا,من,موضعه,في,0930IbnIyas.NuzhatUmam,,,,,233,,,,,,,
الكتب,في,صفتها,لنجد,انا,0257IbnCabdHakam.FutuhMisr,,,,,373,,,,,,,
الكتب,في,صفتها,لنجد,انا,0350MuhammadKindi.FadailMisr,0902Sakhawi.AjwibaMurdiyya,,,,372,,,,,,,
الكريم,عبد,القاسم,ابو,الاستاذ,0465IbnHawazinQushayri.RisalaQushayriyya,,,,,1605,,,,,,,
الكسا,اصحاب,وهم,خمسه,بالهيه,0322AbuHatimRazi.Zina,0548Shahrastani.MilalWaNihal,,,,1547,,,,,,,
الكفر,في,زياده,النس,انما,0930IbnIyas.NuzhatUmam,,,,,698,,,,,,,
الكندي,عمر,ابي,بن,عمر,0257IbnCabdHakam.FutuhMisr,,,,,373,,,,,,,
الكندي,عمر,ابي,بن,عمر,0350MuhammadKindi.FadailMisr,0902Sakhawi.AjwibaMurdiyya,,,,372,,,,,,,
الكواكب,اجتماع,عند,الطوفان,كان,0845Maqrizi.KhabarCanBashar,,,,,676,,,,,,,
اللخمي,رقيه,ابي,بن,هشام,0224QasimIbnSallam.Amwal,0257IbnCabdHakam.FutuhMisr,,,,259,,,,,,,
اللخمي,رقيه,ابي,بن,هشام,0257IbnCabdHakam.FutuhMisr,,,,,260.261,,,,,,,
اللطيف,عبد,الدين,موفق,العلامه,0385IbnNadim.Fihrist,,,,,343,,,,,,,
الله,اصلحك,سل,للفضل,الحضرمي,0544QadiCiyad.TartibMadarik,0845Maqrizi.Muqaffa,,,,1364,,,,,,,
الله,اصلحك,سل,للفضل,الحضرمي,0733Nuwayri.NihayatArab,,,,,1363,,,,,,,
الله,امتعنا,به,المعروف,نعته,0617IbnTuwayr.NuzhatMuqlatayn,0845Maqrizi.ItticazHunafa,,,,941,,,,,,,
الله,امه,يا,الشيخ,لها,0845Maqrizi.ItticazHunafa,,,,,1672,,,,,,,
الله,ان,عمرو,يا,عمر,0257IbnCabdHakam.FutuhMisr,0733Nuwayri.NihayatArab,,,,1280,,,,,,,
الله,ان,عمرو,يا,عمر,0257IbnCabdHakam.FutuhMisr,,,,,1281.1282,,,,,,,
الله,باحكام,الامر,الخليفه,له,0588IbnMamun.AkhbarMisr,,,,,1074,,,,,,,
الله,بامر,الحاكم,حريق,المسبحي,0692IbnCabdZahir.RawdaBahiyya,,,,,1244,,,,,,,
الله,بامر,الحاكم,وامر,القضاعي,0911Suyuti.HusnMuhadara,,,,,1421,,,,,,,
الله,بركه,علي,سيروا,لهم,0257IbnCabdHakam.FutuhMisr,,,,,503.504,,,,,,,
الله,رد,الذي,اليوم,كان,0588IbnMamun.AkhbarMisr,,,,,1142,,,,,,,
الله,رسول,ان,خزيمه,له,0279Baladhuri.FutuhBuldan,0458AbuYaclaIbnFarra.AhkamSultaniyya,,,,313,,,,,,,
الله,رسول,ان,خزيمه,له,0450AbuHasanMawardi.AhkamSultaniyya,0458AbuYaclaIbnFarra.AhkamSultaniyya,,,,314,,,,,,,
الله,رسول,عند,منزلتك,لفضل,0310Tabari.Tarikh,,,,,301,,,,,,,
الله,رسول,من,قرابته,له,0279Baladhuri.AnsabAshraf,0310Tabari.Tarikh,0630IbnAthirCizzDin.Kamil,,,1644,,,,,,,
الله,رسول,من,قرابته,له,0310Tabari.Tarikh,0630IbnAthirCizzDin.Kamil,,,,1642.1643,,,,,,,
الله,رسول,وصيه,في,احفظ,0230IbnSacd.TabaqatKubra,0347IbnYunusSadafi.Tarikh,,,,1268,,,,,,,
الله,رسول,وصيه,في,احفظ,0230IbnSacd.TabaqatKubra,0470IbnMandaCabdRahman.Mustakhraj,,,,1269,,,,,,,
الله,رسول,وصيه,في,احفظ,0230IbnSacd.TabaqatKubra,,,,,1267,,,,,,,
الله,رسول,يا,بي,اوص,0230IbnSacd.TabaqatKubra,0347IbnYunusSadafi.Tarikh,,,,1268,,,,,,,
الله,رسول,يا,بي,اوص,0230IbnSacd.TabaqatKubra,0470IbnMandaCabdRahman.Mustakhraj,,,,1269,,,,,,,
الله,رسول,يا,بي,اوص,0230IbnSacd.TabaqatKubra,,,,,1267,,,,,,,
الله,رضي,العاص,بن,عمرو,0257IbnCabdHakam.FutuhMisr,0911Suyuti.HusnMuhadara,,,,249,,,,,,,
الله,رضي,العاص,بن,عمرو,0257IbnCabdHakam.FutuhMisr,,,,,248,,,,,,,
الله,رضي,الوليد,بن,خالد,0230IbnSacd.TabaqatKubra,0450AbuHasanMawardi.AhkamSultaniyya,,,,296,,,,,,,
الله,رضي,الوليد,بن,خالد,0733Nuwayri.NihayatArab,0789IbnMuhammadKhuzaci.TakhrijDalalat,,,,297,,,,,,,
الله,رضي,بكر,ابو,له,0257IbnCabdHakam.FutuhMisr,0385Daraqutni.MutalifWaMukhtalif,,,,1433,,,,,,,
الله,رضي,بكر,ابو,له,0257IbnCabdHakam.FutuhMisr,,,,,1434.1435,,,,,,,
الله,رضي,ذر,ابا,سمعت,0213IbnHisham.SiraNabawiyya,0654SibtIbnJawzi.MiratZaman,,,,72,,,,,,,
الله,رضي,ذر,ابا,سمعت,0257IbnCabdHakam.FutuhMisr,0911Suyuti.HusnMuhadara,,,,73,,,,,,,
الله,رضي,سعد,بن,الليث,0230IbnSacd.TabaqatKubra,0257IbnCabdHakam.FutuhMisr,,,,272,,,,,,,
الله,رضي,عفان,بن,عثمان,0257IbnCabdHakam.FutuhMisr,0930IbnIyas.BadaicZuhur,,,,317,,,,,,,
الله,رضي,عمر,ان,ويقال,0257IbnCabdHakam.FutuhMisr,0733Nuwayri.NihayatArab,,,,1283,,,,,,,
الله,رضي,عمر,ان,ويقال,0257IbnCabdHakam.FutuhMisr,,,,,1284.1285.1286.1287,,,,,,,
الله,رضي,عمر,قال,نعم,0257IbnCabdHakam.FutuhMisr,0626YaqutHamawi.MucjamBuldan,0733Nuwayri.NihayatArab,,,1293,,,,,,,
الله,رضي,عمر,قال,نعم,0257IbnCabdHakam.FutuhMisr,0626YaqutHamawi.MucjamBuldan,,,,1294,,,,,,,
الله,رضي,عمر,قال,نعم,0257IbnCabdHakam.FutuhMisr,,,,,1290.1291.1292,,,,,,,
الله,شا,ما,الصالح,العبد,0350MuhammadKindi.WulatMisr,,,,,570,,,,,,,
الله,صلي,الله,رسول,اقطع,0224QasimIbnSallam.Amwal,,,,,308,,,,,,,
الله,صلي,الله,رسول,اقطع,0450AbuHasanMawardi.AhkamSultaniyya,0450AbuHasanMawardi.HawiKabir,0450AbuHasanMawardi.HawiKabir',,,307,,,,,,,
الله,صلي,الله,رسول,ان,0311IbnBajirBajiri.JamicMusnad,,,,,1428,,,,,,,
الله,صلي,الله,رسول,دخل,0257IbnCabdHakam.FutuhMisr,0327AbuBakrKharaiti.IctilalQulub,,,,96,,,,,,,
الله,صلي,الله,رسول,دخل,0257IbnCabdHakam.FutuhMisr,0717CabbasSafadi.NuzhatMalikWaMamluk,,,,94,,,,,,,
الله,صلي,الله,رسول,دخل,0257IbnCabdHakam.FutuhMisr,,,,,95.97,,,,,,,
الله,صلي,الله,رسول,سمعت,0733Nuwayri.NihayatArab,0911Suyuti.HusnMuhadara,,,,71,,,,,,,
الله,صلي,الله,رسول,قال,0224QasimIbnSallam.Amwal,0852IbnHajarCasqalani.JawabJalil,,,,310,,,,,,,
الله,صلي,الله,رسول,قال,0405HakimNaysaburi.Mustadrak,0794BadrDinZarkashi.TadhkiraFiAhadithMashhura,,,,1535,,,,,,,
الله,صلي,الله,رسول,قال,0450AbuHasanMawardi.AhkamSultaniyya,0450AbuHasanMawardi.HawiKabir',,,,312,,,,,,,
الله,صلي,الله,رسول,قال,0450AbuHasanMawardi.AhkamSultaniyya,,,,,311,,,,,,,
الله,صلي,الله,رسول,قال,0930IbnIyas.NuzhatUmam,,,,,560,,,,,,,
الله,عبد,ابو,الجليل,القاضي,0565AbuHamidGharnati.TuhfatAlbab,,,,,345,,,,,,,
الله,عبد,ابو,الدين,شرف,0696SharafDinBusiri.Diwan,,,,,1682,,,,,,,
الله,عبد,ابي,خط,انه,0911Suyuti.HusnMuhadara,,,,,1317,,,,,,,
الله,عبد,الدين,محيي,القاضي,0692IbnCabdZahir.RawdaBahiyya,,,,,1249,,,,,,,
الله,عبد,بن,الرحمن,عبد,0257IbnCabdHakam.FutuhMisr,,,,,545,,,,,,,
الله,عبد,عن,لهيعه,ابن,0224QasimIbnSallam.Amwal,0257IbnCabdHakam.FutuhMisr,,,,772,,,,,,,
الله,عبد,عن,لهيعه,ابن,0227IbnMansurKhurasani.Sunan,0227IbnMansurKhurasani.TafsirMinSunanSacid',0911Suyuti.HusnMuhadara,,,771,,,,,,,
الله,عبد,عن,لهيعه,ابن,0251IbnZanjawayh.Amwal,0257IbnCabdHakam.FutuhMisr,,,,770,,,,,,,
الله,عبد,عن,يونس,ابن,0128IbnAbiHabibMisri.AhadithYazid,0347IbnYunusSadafi.Tarikh,,,,1328,,,,,,,
الله,عبد,محمد,ابو,حدثنا,0626YaqutHamawi.MucjamBuldan,,,,,564,,,,,,,
الله,عبد,وكان,عزلنا,قد,0251IbnZanjawayh.Amwal,0257IbnCabdHakam.FutuhMisr,,,,567,,,,,,,
الله,عبد,وكان,عزلنا,قد,0251IbnZanjawayh.Amwal,,,,,566,,,,,,,
الله,فاختار,لنبيك,اختر,اللهم,0257IbnCabdHakam.FutuhMisr,0327AbuBakrKharaiti.IctilalQulub,,,,96,,,,,,,
الله,فاختار,لنبيك,اختر,اللهم,0257IbnCabdHakam.FutuhMisr,0717CabbasSafadi.NuzhatMalikWaMamluk,,,,94,,,,,,,
الله,فاختار,لنبيك,اختر,اللهم,0257IbnCabdHakam.FutuhMisr,,,,,95.97,,,,,,,
الله,فرجها,فربما,دونك,عمرو,0257IbnCabdHakam.FutuhMisr,0634AbuRabicHimyari.Iktifa,,,,489,,,,,,,
الله,فرجها,فربما,دونك,عمرو,0257IbnCabdHakam.FutuhMisr,0930IbnIyas.NuzhatUmam,,,,491,,,,,,,
الله,فرجها,فربما,دونك,عمرو,0257IbnCabdHakam.FutuhMisr,,,,,488.490,,,,,,,
الله,فضل,بن,احمد,الشهاب,0528HakamIbnAbiSalt.Diwan,0681IbnKhallikan.WafayatAcyan,,,,220,,,,,,,
الله,فضل,بن,احمد,الشهاب,0613CaliIbnZafir.GharaibTanbihat,0930IbnIyas.NuzhatUmam,,,,219,,,,,,,
الله,فضل,بن,احمد,الشهاب,0733Nuwayri.NihayatArab,0930IbnIyas.NuzhatUmam,,,,217,,,,,,,
الله,فضل,بن,احمد,الشهاب,0850ShihabDinIbshihi.Mustatraf,0930IbnIyas.NuzhatUmam,,,,218,,,,,,,
الله,فو,عني,ترغب,ولم,0310Tabari.Tarikh,0630IbnAthirCizzDin.Kamil,,,,1634.1635,,,,,,,
الله,قول,في,يونس,ابن,0257IbnCabdHakam.FutuhMisr,0347IbnYunusSadafi.Tarikh,,,,66,,,,,,,
الله,قول,في,يونس,ابن,0257IbnCabdHakam.FutuhMisr,0733Nuwayri.NihayatArab,,,,67,,,,,,,
الله,قول,في,يونس,ابن,0257IbnCabdHakam.FutuhMisr,,,,,68,,,,,,,
الله,كتاب,في,ايه,لولا,0310Tabari.Tarikh,,,,,1353.1354,,,,,,,
الله,لعن,المذكور,الفار,لها,0845Maqrizi.ItticazHunafa,,,,,1672,,,,,,,
الله,من,بر,فانت,منه,0505Ghazali.Fadaih,0733Nuwayri.NihayatArab,,,,924,,,,,,,
الله,من,بر,فانت,منه,0733Nuwayri.NihayatArab,0845Maqrizi.MusawwadatMawaciz,,,,923.925,,,,,,,
الله,نبي,يا,يبكيك,ما,0420Musabbihi.AkhbarMisr,0845Maqrizi.ItticazHunafa,,,,565,,,,,,,
الله,يد,فان,بالجماعه,عليكم,0257IbnCabdHakam.FutuhMisr,0346Mascudi.TanbihWaIshraf,,,,781,,,,,,,
الله,يد,فان,بالجماعه,عليكم,0257IbnCabdHakam.FutuhMisr,0487AbuCubaydBakri.MasalikWaMamalik,,,,782,,,,,,,
الله,يد,فان,بالجماعه,عليكم,0257IbnCabdHakam.FutuhMisr,,,,,780,,,,,,,
اللوح,في,فكتب,اكتب,للقلم,0733Nuwayri.NihayatArab,0845Maqrizi.MusawwadatMawaciz,,,,919,,,,,,,
الليله,في,والشهود,القاضي,ركوب,0588IbnMamun.AkhbarMisr,,,,,1109,,,,,,,
الما,جريه,تستقبل,رياحا,ان,0930IbnIyas.NuzhatUmam,,,,,191,,,,,,,
الما,علي,تقوم,انها,ديمقراطس,0375IkhwanSafa.Rasail,0845Maqrizi.KhabarCanBashar,,,,20,,,,,,,
الما,علي,تقوم,انها,ديمقراطس,0626YaqutHamawi.MucjamBuldan,0682ZakariyaQazwini.CajaibMakhluqat,0845Maqrizi.KhabarCanBashar,,,22,,,,,,,
الما,علي,تقوم,انها,ديمقراطس,0749IbnFadlAllahCumari.MasalikAbsar,0845Maqrizi.KhabarCanBashar,,,,21,,,,,,,
الما,يجري,ساعه,بشرني,له,0350Balawi.SiratAhmadIbnTulun,,,,,1676,,,,,,,
المامون,الاجل,واحضر,المامون,ابن,0617IbnTuwayr.NuzhatMuqlatayn,0821Qalqashandi.SubhAcsha,,,,1070,,,,,,,
المامون,الاجل,واحضر,المامون,ابن,0617IbnTuwayr.NuzhatMuqlatayn,0874IbnTaghribirdi.NujumZahira,,,,1071,,,,,,,
المامون,الوزير,رتبه,هذا,فكان,0588IbnMamun.AkhbarMisr,0845Maqrizi.Muqaffa',0845Maqrizi.MusawwadatMawaciz,,,1035,,,,,,,
المامون,نظر,حسن,استمر,ولما,0588IbnMamun.AkhbarMisr,,,,,1026,,,,,,,
الماه,بعد,يظهر,معشر,ابو,0581AbuQasimSuhayli.RawdUnuf,0804IbnMulaqqin.Tawdih,,,,672,,,,,,,
المتجددات,تعليق,في,الفاضل,القاضي,0588IbnMamun.AkhbarMisr,No Data,,,,1141,,,,,,,
المتجر,ان,البازوريه,السيره,جامع,0588IbnMamun.AkhbarMisr,0845Maqrizi.MusawwadatMawaciz,,,,1107,,,,,,,
المتجر,ان,البازوريه,السيره,جامع,0617IbnTuwayr.NuzhatMuqlatayn,0845Maqrizi.MusawwadatMawaciz,,,,1106,,,,,,,
المتفرقه,الجبال,هي,اليحاميم,القضاعي,0350MuhammadKindi.FadailMisr,0902Sakhawi.AjwibaMurdiyya,,,,375.376,,,,,,,
المتفرقه,الجبال,هي,اليحاميم,القضاعي,0487AbuCubaydBakri.MasalikWaMamalik,0615MuwaffaqDinShafici.MurshidZuwwar,,,,374,,,,,,,
المتفرقه,الجبال,هي,اليحاميم,القضاعي,0692IbnCabdZahir.RawdaBahiyya,0930IbnIyas.NuzhatUmam,,,,377,,,,,,,
المتقدمين,القبط,عن,عفير,ابن,0874IbnTaghribirdi.NujumZahira,0930IbnIyas.NuzhatUmam,,,,207,,,,,,,
المتقدمين,القبط,عن,عفير,ابن,0930IbnIyas.NuzhatUmam,,,,,208,,,,,,,
المحرم,في,ذلك,وكان,الزهري,0230IbnSacd.TabaqatKubra,0450AbuHasanMawardi.AhkamSultaniyya,,,,296,,,,,,,
المحرم,في,ذلك,وكان,الزهري,0733Nuwayri.NihayatArab,0789IbnMuhammadKhuzaci.TakhrijDalalat,,,,297,,,,,,,
المحكم,كتاب,في,سيده,ابن,0257IbnCabdHakam.FutuhMisr,0626YaqutHamawi.MucjamBuldan,,,,1251,,,,,,,
المحكم,كتاب,في,سيده,ابن,0911Suyuti.HusnMuhadara,,,,,1296,,,,,,,
المحلي,كتاب,في,سعيد,ابن,0749IbnFadlAllahCumari.MasalikAbsar,,,,,1133,,,,,,,
المدبر,ابن,وجه,قديد,ابن,0350MuhammadKindi.FadailMisr,0930IbnIyas.NuzhatUmam,,,,576,,,,,,,
المدبر,ابن,وجه,قديد,ابن,0350MuhammadKindi.FadailMisr,,,,,575,,,,,,,
المدبر,ابن,وجه,قديد,ابن,0588IbnMamun.AkhbarMisr,0845Maqrizi.ItticazHunafa,,,,574,,,,,,,
المدرسه,ذكر,عند,به,التعريف,0845Maqrizi.MusawwadatMawaciz,,,,,1230,,,,,,,
المدره,اهل,في,الله,الله,0257IbnCabdHakam.FutuhMisr,0736IbnDawadari.KanzDurar,,,,76,,,,,,,
المدره,اهل,في,الله,الله,0257IbnCabdHakam.FutuhMisr,0783IbnHadida.MisbahMudi,0911Suyuti.HusnMuhadara,,,74,,,,,,,
المدره,اهل,في,الله,الله,0257IbnCabdHakam.FutuhMisr,0911Suyuti.HusnMuhadara,,,,75,,,,,,,
المدعو,عند,الدعوه,هذه,في,0733Nuwayri.NihayatArab,0845Maqrizi.MusawwadatMawaciz,,,,919,,,,,,,
المدور,والاترج,التاريخ,في,المسعودي,0749IbnFadlAllahCumari.MasalikAbsar,0930IbnIyas.NuzhatUmam,,,,85,,,,,,,
المدينه,هذه,ناخذ,متي,له,0726Yunini.DhaylMiratZaman,0748Dhahabi.TarikhIslam,,,,1619,,,,,,,
المدينه,هذه,وملوكها,منف,مدينه,0930IbnIyas.NuzhatUmam,,,,,395,,,,,,,
المره,في,قال,الذي,الرجل,0257IbnCabdHakam.FutuhMisr,0634AbuRabicHimyari.Iktifa,,,,765,,,,,,,
المره,في,قال,الذي,الرجل,0257IbnCabdHakam.FutuhMisr,,,,,766,,,,,,,
المريات,يري,انه,قلنا,اذا,0606FakhrDinRazi.Ictiqadat,,,,,1538,,,,,,,
المساجد,عده,ان,المتوج,ابن,0458IbnSidaMursi.MuhkamWaMuhit,,,,,1598,,,,,,,
المسالك,كتاب,في,خرداذبه,ابن,0204IbnKalbi.NasabMacad,,,,,527,,,,,,,
المسالك,كتاب,في,خرداذبه,ابن,0257IbnCabdHakam.FutuhMisr,0930IbnIyas.NuzhatUmam,,,,397,,,,,,,
المسالك,كتاب,في,خرداذبه,ابن,0300IbnKhurdadhbih.MasalikWaMamalik,0930IbnIyas.NuzhatUmam,,,,396,,,,,,,
المسبحي,الملك,عبد,المختار,الامير,0630IbnAthirCizzDin.LubabFiTahdhibAnsab,0930IbnIyas.NuzhatUmam,,,,305,,,,,,,
المستعلي,لمولانا,الارض,قبلوا,لهم,0617IbnTuwayr.NuzhatMuqlatayn,,,,,982,,,,,,,
